"","x"
"1362",2.37422119051252e-09
"1363",1
"1364",1.21223360600034e-87
"1365",1.56958802738092e-29
"1366",0
"1367",0
"1368",0
"1369",0
"1370",3.81429599908937e-147
"1371",3.61619281725684e-27
"1372",8.86525716242963e-26
"1373",7.77093847101581e-144
"1374",5.4084133448178e-26
"1375",8.65827334269329e-25
"1376",0
"1377",0
"1378",0
"1379",9.14720285184005e-14
"1380",9.18030383181525e-07
"1381",0.00153897602822319
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",1.44469494891607e-196
"1396",6.43210657161307e-156
"1397",1.54855072012355e-80
"1398",0
"1399",0
"1400",0
"1401",1.04109013664915e-198
"1402",0
"1403",0
"1404",4.7614298108724e-154
"1405",2.21785947037585e-142
"1406",6.26882919546432e-18
"1407",1.53555658574475e-29
"1408",0
"1409",8.83899360301786e-215
"1410",2.74119022441533e-21
"1411",0.0792336953206314
"1412",1.85119362904811e-293
"1413",1.30131092502261e-180
"1414",2.98517923890064e-29
"1415",1
"1416",1.99204998047169e-40
"1417",8.11681009392984e-16
"1418",1.26927115018188e-307
"1419",0
"1420",0
"1421",0
"1422",3.56578807504003e-09
"1423",5.3340056079625e-13
"1424",1
"1425",2.67291807956924e-08
"1426",1.7612123019537e-13
"1427",1
"1428",0
"1429",0
"1430",0
"1431",0
"1432",7.43099519750299e-06
"1433",1
"1434",5.26287428970127e-05
"1435",1.10884045247867e-295
"1436",0
"1437",0
"1438",6.2282216803117e-286
"1439",0
"1440",0
"1441",1.23845276797943e-293
"1442",0
"1443",0
"1444",9.48556255705803e-312
"1445",3.0524678564791e-306
"1446",0
"1447",0
"1448",2.76665374756114e-155
"1449",5.31386438632152e-116
"1450",1.37339766764517e-176
"1451",2.4182669326161e-261
"1452",7.42257063292269e-300
"1453",0
"1454",9.81211374582229e-121
"1455",0
"1456",0
"1457",2.33104255037339e-87
"1458",3.33581843233937e-92
"1459",3.65607448819347e-09
"1460",5.16438989421631e-25
"1461",6.49723028440605e-222
"1462",1.36358735778501e-167
"1463",1.72989076611955e-14
"1464",0.104594837386329
"1465",2.48907506745081e-289
"1466",7.02772592496359e-170
"1467",1.02010401193279e-37
"1468",2.84389635220255e-12
"1469",5.74268770150093e-62
"1470",1.94074392134322e-53
"1471",4.88023465316934e-256
"1472",0
"1473",0
"1474",0
"1475",1
"1476",2.16800394344716e-05
"1477",5.79341244526692e-26
"1478",1
"1479",1.90373492160033e-05
"1480",3.81846441949698e-26
"1481",0
"1482",0
"1483",0
"1484",0
"1485",0
"1486",1
"1487",1
"1488",0.550142730802428
"1489",1.63879635018091e-27
"1490",5.55812712389214e-06
"1491",1
"1492",4.44237882375404e-26
"1493",0.00080943391995906
"1494",1
"1495",1.05118402016238e-32
"1496",3.26726878816453e-12
"1497",1.80068843689238e-05
"1498",6.89120238357042e-23
"1499",2.04270729290046e-09
"1500",1
"1501",4.61402512447176e-05
"1502",2.85302452182179e-30
"1503",1
"1504",0.00548831976731129
"1505",1.41687560644548e-21
"1506",1
"1507",1
"1508",1
"1509",1.03560725642871e-30
"1510",3.16298141932208e-11
"1511",1
"1512",0.37529449981052
"1513",1
"1514",3.81629764376902e-18
"1515",2.76024723552654e-13
"1516",1.45183368207338e-11
"1517",1
"1518",1
"1519",1
"1520",0.0692919066262307
"1521",1
"1522",3.66611779635589e-10
"1523",1
"1524",2.77418195786937e-55
"1525",2.45443292023604e-36
"1526",0
"1527",8.70623499963322e-147
"1528",5.27252179859979e-83
"1529",1.1299977854774e-23
"1530",1
"1531",0.918042847025993
"1532",1.19229162388358e-23
"1533",1
"1534",1
"1535",0
"1536",2.64418197152435e-144
"1537",3.80475923294845e-84
"1538",0
"1539",7.20419715972572e-137
"1540",6.2531412855372e-74
"1541",5.00100350343032e-19
"1542",8.05418572612578e-07
"1543",0.0014580419325819
"1544",2.53074023288624e-203
"1545",1.47952505113679e-186
"1546",3.93243070178233e-146
"1547",4.53034936769611e-194
"1548",5.54161559637632e-172
"1549",3.70384022804044e-137
"1550",2.58594743428132e-215
"1551",1.44376683490784e-197
"1552",1.1445857027138e-170
"1553",1.0013043493903e-214
"1554",7.27877124907412e-184
"1555",4.08396700763884e-137
"1556",4.5907668819719e-142
"1557",1.86057474745345e-91
"1558",2.14891889454461e-24
"1559",2.26223652265896e-07
"1560",1.10838360605879e-169
"1561",2.00442984104122e-139
"1562",7.59466032306603e-113
"1563",4.8007599823079e-33
"1564",3.51481245978455e-290
"1565",9.92125464142677e-210
"1566",2.87703969642029e-20
"1567",9.12401559848287e-54
"1568",1
"1569",2.62392958884561e-22
"1570",1.42821565814423e-202
"1571",9.31316365113692e-127
"1572",3.28386686453199e-05
"1573",0.00113643038709828
"1574",8.0809421505106e-152
"1575",5.49512643890401e-100
"1576",7.89272277058582e-13
"1577",1
"1578",3.02084846015251e-79
"1579",4.92098224867894e-42
"1580",0
"1581",0
"1582",0
"1583",0
"1584",4.5440614439485e-66
"1585",1
"1586",0.00967780076614392
"1587",4.34520081346572e-64
"1588",1
"1589",0.0246837298731325
"1590",0
"1591",0
"1592",0
"1593",0
"1594",0
"1595",0
"1596",0
"1597",2.61698300184276e-19
"1598",1.97526169701304e-12
"1599",0.568826223200235
"1600",1.3559703880289e-137
"1601",1.40448134535711e-125
"1602",7.25894043846713e-118
"1603",1.27318461126396e-131
"1604",1.31549648777338e-115
"1605",3.40065396785366e-110
"1606",8.621397733578e-143
"1607",2.38044226320998e-147
"1608",2.91779781265518e-125
"1609",7.72492283871054e-147
"1610",2.56270427665552e-115
"1611",1.99970284998426e-117
"1612",3.89659537875669e-101
"1613",2.33700052412977e-62
"1614",1.22455826284418e-15
"1615",1.95678014985095e-15
"1616",2.254669957628e-115
"1617",4.77842527828774e-94
"1618",1.62189870648064e-89
"1619",4.26565051133397e-27
"1620",2.32486746659821e-223
"1621",2.89162311277142e-156
"1622",3.51712484118823e-21
"1623",4.05584840645545e-31
"1624",1
"1625",9.82731351194758e-09
"1626",4.95652121510861e-178
"1627",1.36731830014396e-67
"1628",0.000329719081785357
"1629",0.000228085035578107
"1630",1.71967437432729e-102
"1631",3.43129472062266e-68
"1632",2.29191127971381e-05
"1633",1
"1634",3.22395554835154e-10
"1635",1
"1636",3.44057785257036e-216
"1637",0
"1638",0
"1639",0
"1640",8.81060946876653e-51
"1641",1
"1642",1
"1643",6.3906612715187e-49
"1644",1
"1645",1
"1646",0
"1647",0
"1648",0
"1649",0
"1650",0
"1651",0
"1652",2.58648102629355e-239
"1653",0
"1654",4.57906647790651e-07
"1655",1
"1656",0.000105736640009436
"1657",1.66812024762382e-158
"1658",1.59099101383744e-151
"1659",2.80381507090667e-104
"1660",2.62129615710401e-152
"1661",1.6601874590444e-142
"1662",4.21531731641809e-100
"1663",4.64941648916829e-164
"1664",2.51588859124316e-145
"1665",1.51533109576203e-131
"1666",9.42885572294416e-165
"1667",5.17956613372978e-148
"1668",3.72381719764552e-84
"1669",1.33217060566061e-121
"1670",6.18611649056903e-90
"1671",3.74292754593267e-36
"1672",2.58800219972493e-05
"1673",9.23632390674799e-136
"1674",2.63056599320035e-120
"1675",3.62511074716675e-87
"1676",1.55598243799325e-19
"1677",1.96078286293058e-179
"1678",3.36759444776102e-141
"1679",1.22975576696716e-08
"1680",7.79123196044549e-45
"1681",0.454362734378921
"1682",1.4840745959817e-23
"1683",3.34098450331539e-103
"1684",5.69012882205875e-113
"1685",0.00632395922422423
"1686",1
"1687",6.86504515624431e-107
"1688",8.48997455766011e-70
"1689",2.86485956993683e-14
"1690",1
"1691",8.09969151963252e-159
"1692",2.05717478779116e-96
"1693",3.40949574528222e-271
"1694",0
"1695",0
"1696",0
"1697",8.37331171025455e-17
"1698",1
"1699",1
"1700",2.92194083919224e-16
"1701",1
"1702",1
"1703",0
"1704",0
"1705",0
"1706",0
"1707",0
"1708",0
"1709",0
"1710",0
"1711",1.33829092806539e-243
"1712",1.07049631827658e-20
"1713",3.95245720415236e-13
"1714",1
"1715",6.51781290491984e-34
"1716",2.08402019103437e-135
"1717",1.41841833406253e-150
"1718",4.44655297249488e-38
"1719",1.19955347766611e-160
"1720",5.76682744179647e-178
"1721",1.00063333023143e-10
"1722",1.09632520492006e-79
"1723",1.8710466680872e-83
"1724",1.888046043299e-40
"1725",4.42004565108428e-47
"1726",6.89167940976471e-47
"1727",2.74177176354329e-282
"1728",3.67316463694764e-180
"1729",0
"1730",0
"1731",2.96367161415179e-50
"1732",3.74056560902708e-205
"1733",2.17286723930409e-236
"1734",1.3051610810673e-100
"1735",4.68531796911712e-17
"1736",9.47573884369232e-29
"1737",4.05374760939298e-62
"1738",5.18626639640632e-28
"1739",5.38037627284785e-27
"1740",1
"1741",5.02117840877389e-62
"1742",2.27921150612248e-27
"1743",7.04732504152883e-17
"1744",1
"1745",4.88950874154604e-55
"1746",2.87084086758924e-16
"1747",5.01808048864813e-29
"1748",3.92914617910753e-10
"1749",4.27246893021398e-13
"1750",1.14961121880379e-21
"1751",1
"1752",1.86377012320284e-36
"1753",4.91030551935407e-61
"1754",8.58269898846878e-21
"1755",0
"1756",0
"1757",0
"1758",0
"1759",0
"1760",0
"1761",1
"1762",1.76418410297552e-132
"1763",5.94092397828379e-72
"1764",4.4860785770252e-129
"1765",3.31236014106902e-05
"1766",1
"1767",4.90932810629985e-23
"1768",1.3175187933102e-55
"1769",6.04570791085224e-42
"1770",1.39893040176406e-13
"1771",2.45030710469712e-83
"1772",1.52341260372158e-87
"1773",2.50290730536728e-86
"1774",5.51181713623125e-23
"1775",2.33258413212736e-210
"1776",3.06507102459618e-180
"1777",6.90098514677866e-24
"1778",1.77181049144676e-251
"1779",5.99689885406507e-213
"1780",0.126733904019435
"1781",2.98480697132742e-234
"1782",1.6236191776031e-163
"1783",3.21568581577828e-69
"1784",3.94476415975375e-30
"1785",4.15802485986714e-27
"1786",4.81355986344608e-291
"1787",5.05775457845107e-67
"1788",0
"1789",0
"1790",3.61256766059036e-27
"1791",0
"1792",2.91176126024079e-277
"1793",8.85620159321155e-24
"1794",8.67483882397172e-104
"1795",2.16648680809488e-114
"1796",4.50938629792643e-69
"1797",1.40823338401009e-33
"1798",6.68224487145974e-19
"1799",0.0535421599919508
"1800",3.68734159443452e-122
"1801",1.41073642080856e-50
"1802",5.15442591756096e-26
"1803",1
"1804",1.16738920889078e-91
"1805",2.07672325176845e-23
"1806",1.99733985957968e-30
"1807",2.44743160834306e-15
"1808",0.000570014718335068
"1809",1
"1810",1
"1811",1
"1812",0.698908544448044
"1813",1
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",4.53179268494697e-05
"1821",2.43129776390086e-56
"1822",9.376260477855e-23
"1823",7.17294588169706e-22
"1824",4.04425398678916e-15
"1825",1.493110946579e-05
"1826",1
"1827",1
"1828",1
"1829",1
"1830",0
"1831",5.50322070538054e-32
"1832",1.61660709225697e-20
"1833",7.29244907601322e-77
"1834",1.2009430149584e-30
"1835",1.51955526638094e-164
"1836",2.0877046564128e-264
"1837",8.52698746734122e-32
"1838",1.17054743776319e-192
"1839",6.25806601311315e-314
"1840",3.72123485753106e-06
"1841",1.84767302361867e-161
"1842",5.056964967992e-211
"1843",4.34201863186658e-74
"1844",9.97291269886811e-38
"1845",3.36946727905382e-55
"1846",1.93798527240315e-310
"1847",5.52886411759074e-91
"1848",0
"1849",0
"1850",6.24613148976841e-36
"1851",1.81240511875025e-246
"1852",0
"1853",1.03087563241067e-41
"1854",8.19724106255479e-86
"1855",2.19380209586625e-114
"1856",4.57312861206815e-75
"1857",1.06311437059836e-35
"1858",2.08338785807527e-20
"1859",1
"1860",8.49215475364689e-108
"1861",4.62586184986193e-48
"1862",5.43496249827886e-25
"1863",1
"1864",5.35020040279663e-108
"1865",3.54017582914094e-25
"1866",1.63351152581839e-30
"1867",4.36919881332158e-14
"1868",0.313754068764065
"1869",8.46811723240622e-05
"1870",0.231291261069304
"1871",1
"1872",0.000166227550396457
"1873",1
"1874",0
"1875",0
"1876",0
"1877",0
"1878",0
"1879",0
"1880",1.24277156017142e-06
"1881",6.08011592073834e-39
"1882",6.59076262991592e-33
"1883",9.304127721499e-21
"1884",1
"1885",8.74396914068199e-27
"1886",1
"1887",0.724030670072871
"1888",1
"1889",1
"1890",0
"1891",0
"1892",1
"1893",1
"1894",0.0360013839658625
"1895",1.10800568904727e-260
"1896",0
"1897",0
"1898",5.4891200612593e-262
"1899",0
"1900",0
"1901",1.48423120686325e-184
"1902",0
"1903",0
"1904",2.41155428995552e-287
"1905",9.60649604600136e-233
"1906",2.22214895913469e-300
"1907",0
"1908",1.43651482910392e-312
"1909",0
"1910",0
"1911",9.01410024252827e-263
"1912",0
"1913",0
"1914",0
"1915",8.21446248827974e-240
"1916",5.8774115494081e-275
"1917",0
"1918",6.4551848309019e-129
"1919",1.4685067400412e-72
"1920",1
"1921",1.24126732665634e-237
"1922",7.90635751695695e-115
"1923",8.49590646739964e-36
"1924",1
"1925",1.46080487527275e-262
"1926",2.45702032320066e-103
"1927",3.37557745249968e-66
"1928",1.13194531497989e-45
"1929",1.08330439298553e-63
"1930",6.15047982980458e-68
"1931",1
"1932",1.56865815449449e-08
"1933",1
"1934",1
"1935",0
"1936",0
"1937",0
"1938",0
"1939",0
"1940",0
"1941",1
"1942",8.74031331679382e-13
"1943",1
"1944",4.49997324803102e-43
"1945",3.96747032841986e-05
"1946",1.03513029671544e-25
"1947",8.78051348472252e-256
"1948",3.20587995103297e-44
"1949",8.74110954726897e-23
"1950",2.52244064506102e-19
"1951",0
"1952",0
"1953",0
"1954",1
"1955",1
"1956",0.400224770120501
"1957",2.55310090055242e-36
"1958",1
"1959",1
"1960",3.09529461498278e-32
"1961",1
"1962",1
"1963",1.3899288341505e-73
"1964",1
"1965",1
"1966",1.47695844984423e-16
"1967",8.04640591025492e-30
"1968",2.06572158075058e-11
"1969",0.000398966995603271
"1970",1
"1971",2.08016386053697e-133
"1972",4.39798671316688e-104
"1973",5.34568844575259e-22
"1974",0.0020874281003115
"1975",1.13698456992534e-10
"1976",1
"1977",1
"1978",1
"1979",1
"1980",1
"1981",1
"1982",5.67565283502169e-45
"1983",3.46004493895453e-10
"1984",1
"1985",9.47487777852264e-05
"1986",1
"1987",8.05770670530845e-05
"1988",0.773354878443861
"1989",0.0168095105849961
"1990",1
"1991",1
"1992",2.46636148329793e-81
"1993",1.06004813263555e-40
"1994",1.47859760270219e-163
"1995",0
"1996",8.19943111072484e-216
"1997",0
"1998",0
"1999",0
"2000",0
"2001",0
"2002",0
"2003",1.34745994983402e-76
"2004",0
"2005",0
"2006",6.73633322115151e-269
"2007",9.28944747085682e-233
"2008",2.21042363115637e-115
"2009",2.93663940747767e-38
"2010",3.67869687101647e-199
"2011",8.28509878626019e-107
"2012",1.68825493826868e-122
"2013",0
"2014",0
"2015",0
"2016",0
"2017",1
"2018",1
"2019",1
"2020",1
"2021",6.89068964668111e-20
"2022",9.7492317086376e-06
"2023",1
"2024",6.24185592463961e-26
"2025",8.29426133881142e-13
"2026",1
"2027",4.46122532279708e-13
"2028",7.18070572393489e-13
"2029",1
"2030",1
"2031",0.000255226767477442
"2032",7.88233776816107e-40
"2033",4.15074649648932e-18
"2034",6.63388991693515e-110
"2035",3.05034322559035e-56
"2036",1
"2037",7.00727691485964e-36
"2038",1.03652330635938e-33
"2039",2.53817665305815e-27
"2040",5.6361382406974e-15
"2041",0.223987060454085
"2042",2.47687502922998e-32
"2043",3.70617214474752e-06
"2044",0.000356831095272859
"2045",6.36469611276156e-11
"2046",1.14989814446621e-54
"2047",7.22999726318971e-07
"2048",0.421936690123287
"2049",1
"2050",4.26041563283017e-26
"2051",1
"2052",1
"2053",1
"2054",9.68297213075505e-10
"2055",4.81229618387041e-28
"2056",5.55512799124581e-08
"2057",1.99174139224595e-19
"2058",3.47846857832967e-83
"2059",1.62939515905909e-280
"2060",0
"2061",0
"2062",0
"2063",0
"2064",0
"2065",0
"2066",1
"2067",1.33223394456666e-136
"2068",0
"2069",2.15483530167893e-49
"2070",3.89331850289302e-33
"2071",8.63606701482317e-169
"2072",2.38592973439442e-13
"2073",9.39741985208697e-22
"2074",6.43166044721189e-15
"2075",0.000408453101961805
"2076",0
"2077",0
"2078",0
"2079",2.03138388846226e-143
"2080",0
"2081",1
"2082",1
"2083",1
"2084",7.0409146792608e-75
"2085",2.76508545271282e-106
"2086",4.7658183556125e-115
"2087",1.2057348427953e-77
"2088",5.29749191459207e-117
"2089",7.45179911773522e-129
"2090",1.51581330833113e-44
"2091",4.28622040235205e-87
"2092",5.25289901527129e-83
"2093",2.33975220209041e-60
"2094",3.50073446181569e-45
"2095",1.41602226327789e-39
"2096",5.79275055733965e-155
"2097",2.68494572649678e-90
"2098",1.62048543440239e-134
"2099",5.74735574335384e-117
"2100",6.17090729451298e-79
"2101",1.20464292405337e-129
"2102",3.69868701153178e-150
"2103",9.67842830634943e-179
"2104",6.77135084584334e-66
"2105",8.71216441187808e-62
"2106",3.02372923545519e-288
"2107",1.01615039855644e-22
"2108",4.65743060598702e-65
"2109",1
"2110",3.33197470111318e-109
"2111",6.53759182253639e-19
"2112",5.4153530684057e-11
"2113",1
"2114",7.72650923340333e-106
"2115",3.7002204889484e-12
"2116",7.8575246400851e-17
"2117",4.23084646846127e-31
"2118",1.16971224827669e-05
"2119",9.66045546120645e-19
"2120",1.14678444648459e-28
"2121",2.3961782099851e-142
"2122",2.29229994370492e-54
"2123",2.9676344854765e-53
"2124",3.40800535939266e-289
"2125",1.9949303942582e-234
"2126",1.13924162150501e-253
"2127",4.62969412787255e-279
"2128",2.82804151822024e-224
"2129",1.98274861551665e-243
"2130",1.7671565961213e-87
"2131",9.51585744224065e-91
"2132",4.38980918751102e-90
"2133",4.4771953795425e-196
"2134",1.59419018260759e-22
"2135",1.09132202471234e-21
"2136",2.49105722355743e-131
"2137",8.15647953175541e-165
"2138",6.27833275443429e-74
"2139",1.57855923972812e-138
"2140",3.62758105464787e-243
"2141",9.37823115767651e-192
"2142",3.18171114586975e-209
"2143",0
"2144",1.96419514438346e-304
"2145",6.76197807291933e-235
"2146",1
"2147",1
"2148",1
"2149",1.14639405274187e-169
"2150",5.45298744644677e-202
"2151",5.666748207725e-204
"2152",3.16072766804957e-173
"2153",1.19113691762744e-212
